issue_date,issue_time_utc,time_local,day_ahead,horizon_h,unit,p10,p50,p90,mean,y_plant,y_plant_raw
2025-12-31,2025-12-31 04:00:00,2026-01-02 10:00:00,2,48.0,plant,0.005134667993985812,0.05796180494149939,0.23427313631177346,0.11347967192295424,0.2733333333333333,0.2733333333333333
2025-12-31,2025-12-31 04:00:00,2026-01-02 11:00:00,2,49.0,plant,0.011739573442289795,0.12260679841615801,0.39074859692167424,0.1768906119315792,0.3908333333333333,0.3908333333333333
2025-12-31,2025-12-31 04:00:00,2026-01-02 12:00:00,2,50.0,plant,0.027208650404367454,0.20289834518332622,0.6355146648296144,0.27154638644755397,0.6616666666666666,0.6616666666666666
2025-12-31,2025-12-31 04:00:00,2026-01-02 13:00:00,2,51.0,plant,0.03876881825061652,0.2605523080666268,0.6559946278961355,0.32507340839257404,0.8641666666666666,0.8641666666666666
2025-12-31,2025-12-31 04:00:00,2026-01-02 14:00:00,2,52.0,plant,0.04122595639330354,0.2646289895867193,0.6506478952344708,0.3639599129513983,0.7275,0.7275
2025-12-31,2025-12-31 04:00:00,2026-01-02 15:00:00,2,53.0,plant,0.029543914408754004,0.2532935109512813,0.7052675520722481,0.32548536378032394,0.5783333333333334,0.5783333333333334
2025-12-31,2025-12-31 04:00:00,2026-01-02 16:00:00,2,54.0,plant,0.034340710036810856,0.26705753230866547,0.8018643996374005,0.3460245234438567,0.42833333333333334,0.42833333333333334
2025-12-31,2025-12-31 04:00:00,2026-01-02 17:00:00,2,55.0,plant,0.039366246841881745,0.25886692461060673,0.7382514106400868,0.3681152813555046,0.3691666666666667,0.3691666666666667
2025-12-31,2025-12-31 04:00:00,2026-01-02 18:00:00,2,56.0,plant,0.044313683653424536,0.2346107144022975,0.628342600054541,0.3399458337978033,0.4358333333333333,0.4358333333333333
2025-12-31,2025-12-31 04:00:00,2026-01-02 19:00:00,2,57.0,plant,0.04869689405943845,0.24022738759023032,0.6060692032627061,0.308249649155524,0.4575,0.4575
2025-12-31,2025-12-31 04:00:00,2026-01-02 20:00:00,2,58.0,plant,0.05581342969923269,0.25776645372365115,0.6889846566264575,0.338061244690597,0.6341666666666667,0.6341666666666667
2025-12-31,2025-12-31 04:00:00,2026-01-02 21:00:00,2,59.0,plant,0.05788344254213379,0.27261139836307524,0.6906726098258631,0.3419538406574818,0.8800000000000001,0.8800000000000001
2025-12-31,2025-12-31 04:00:00,2026-01-02 22:00:00,2,60.0,plant,0.07374309719776773,0.28761416349129826,0.7092897990818491,0.37190577175627965,0.635,0.635
2025-12-31,2025-12-31 04:00:00,2026-01-02 23:00:00,2,61.0,plant,0.10041084751584173,0.3388260720617317,0.8308869991704125,0.39866429841898643,0.3058333333333333,0.3058333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-02 00:00:00,1,14.0,plant,0.00540195226132916,0.027090882958454,0.08346634768542224,0.07431154719542733,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 01:00:00,1,15.0,plant,0.0,0.009083100219968861,0.023955399631151845,0.07555653221871075,0.009166666666666667,0.009166666666666667
2026-01-01,2026-01-01 04:00:00,2026-01-02 02:00:00,1,16.0,plant,0.0,0.008956381420303512,0.0242190140733976,0.07160188771333895,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 03:00:00,1,17.0,plant,0.005150479960654102,0.020574414387721666,0.050867460120245594,0.07490136623278758,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 04:00:00,1,18.0,plant,0.00541932429653763,0.020963773583796405,0.06515440359090502,0.07751775466897501,0.0075,0.0075
2026-01-01,2026-01-01 04:00:00,2026-01-02 05:00:00,1,19.0,plant,0.005763356807926127,0.02044179920661714,0.08935012477416342,0.07450459556755848,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 06:00:00,1,20.0,plant,0.005560384245465067,0.02004567023904011,0.044489328022846705,0.06765548682154592,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 07:00:00,1,21.0,plant,0.006823628288005247,0.016587202335820856,0.030381212835763814,0.0681868583255166,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 08:00:00,1,22.0,plant,0.006325383689013164,0.021690298752863272,0.03539767925172113,0.07790192142774367,0.01,0.01
2026-01-01,2026-01-01 04:00:00,2026-01-02 09:00:00,1,23.0,plant,0.005595622115267402,0.030832059776606593,0.06475756244806405,0.09679449112391614,0.07583333333333334,0.07583333333333334
2026-01-01,2026-01-01 04:00:00,2026-01-02 10:00:00,1,24.0,plant,0.010609818988535788,0.08926785357496429,0.22010402274501603,0.12283316206580464,0.2733333333333333,0.2733333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-02 11:00:00,1,25.0,plant,0.02829452886610008,0.1682446921999715,0.5052550718784155,0.24052041578946376,0.3908333333333333,0.3908333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-02 12:00:00,1,26.0,plant,0.0507238433483584,0.29657564277307674,0.6894449799977256,0.35001170676079424,0.6616666666666666,0.6616666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-02 13:00:00,1,27.0,plant,0.0526021594424323,0.32385384748341894,0.6692775531641307,0.37733562536809157,0.8641666666666666,0.8641666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-02 14:00:00,1,28.0,plant,0.040637675309777424,0.2445230241024363,0.6372593958756234,0.3205541175232354,0.7275,0.7275
2026-01-01,2026-01-01 04:00:00,2026-01-02 15:00:00,1,29.0,plant,0.030050596998701842,0.1975930003178707,0.5994203896150994,0.26148457311438306,0.5783333333333334,0.5783333333333334
2026-01-01,2026-01-01 04:00:00,2026-01-02 16:00:00,1,30.0,plant,0.023617630559641327,0.1975056604473734,0.6678597605113471,0.26615336096744124,0.42833333333333334,0.42833333333333334
2026-01-01,2026-01-01 04:00:00,2026-01-02 17:00:00,1,31.0,plant,0.0263700712142024,0.17937895059654574,0.4618554089343107,0.26394714148478005,0.3691666666666667,0.3691666666666667
2026-01-01,2026-01-01 04:00:00,2026-01-02 18:00:00,1,32.0,plant,0.030801879007060405,0.2012786541146038,0.5176712813893906,0.27311033031682774,0.4358333333333333,0.4358333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-02 19:00:00,1,33.0,plant,0.024774181231543735,0.2081729874976577,0.4965610626260913,0.2895522316821368,0.4575,0.4575
2026-01-01,2026-01-01 04:00:00,2026-01-02 20:00:00,1,34.0,plant,0.03224116641406403,0.22445963567698202,0.5350277490392373,0.27503157661643385,0.6341666666666667,0.6341666666666667
2026-01-01,2026-01-01 04:00:00,2026-01-02 21:00:00,1,35.0,plant,0.05353992952334487,0.26982647394631304,0.6842928076441501,0.3691847271323428,0.8800000000000001,0.8800000000000001
2026-01-01,2026-01-01 04:00:00,2026-01-02 22:00:00,1,36.0,plant,0.09074874898316154,0.2877701067485801,0.716842668914634,0.3508832472892502,0.635,0.635
2026-01-01,2026-01-01 04:00:00,2026-01-02 23:00:00,1,37.0,plant,0.10661034732071527,0.41264996631313317,0.7925999292017125,0.45068910894047465,0.3058333333333333,0.3058333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-03 00:00:00,2,38.0,plant,0.1255446018331147,0.42513216586850056,0.828611590899111,0.4251747628340335,0.23666666666666666,0.23666666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-03 01:00:00,2,39.0,plant,0.1440441200615023,0.40918852351365,0.8423678546644661,0.4344541409490431,0.21000000000000002,0.21000000000000002
2026-01-01,2026-01-01 04:00:00,2026-01-03 02:00:00,2,40.0,plant,0.11953758805647095,0.38935264434268085,0.779773893219945,0.42429688110534636,0.3358333333333333,0.3358333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-03 03:00:00,2,41.0,plant,0.10947757839375198,0.3991443273080432,0.7879726520525661,0.43134180927710597,0.16833333333333333,0.16833333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-03 04:00:00,2,42.0,plant,0.10255054610827743,0.3782296211233782,0.7711271255118376,0.43688976018278913,0.19999999999999998,0.19999999999999998
2026-01-01,2026-01-01 04:00:00,2026-01-03 05:00:00,2,43.0,plant,0.10150478162103709,0.3965738495740926,0.7715071708683591,0.43702913593713016,0.2533333333333333,0.2533333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-03 06:00:00,2,44.0,plant,0.14571702754074203,0.48484611842363584,0.8665079251326584,0.49211892886856445,0.15333333333333332,0.15333333333333332
2026-01-01,2026-01-01 04:00:00,2026-01-03 07:00:00,2,45.0,plant,0.17017042306682173,0.476291152027404,0.8767478744698419,0.5261621644575202,0.26,0.26
2026-01-01,2026-01-01 04:00:00,2026-01-03 08:00:00,2,46.0,plant,0.16936731677183486,0.5005861572972269,0.8825671540358834,0.5424953365821623,0.22416666666666668,0.22416666666666668
2026-01-01,2026-01-01 04:00:00,2026-01-03 09:00:00,2,47.0,plant,0.1623058764595827,0.4693019916296631,0.880793535769902,0.5511799407805815,0.14166666666666666,0.14166666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-03 10:00:00,2,48.0,plant,0.15096376869757233,0.5583460476893389,0.8803554419702095,0.6065307502880413,0.14333333333333334,0.14333333333333334
2026-01-01,2026-01-01 04:00:00,2026-01-03 11:00:00,2,49.0,plant,0.1609336656341366,0.5809910047942843,0.8580012845171745,0.6304246682623488,0.07,0.07
2026-01-01,2026-01-01 04:00:00,2026-01-03 12:00:00,2,50.0,plant,0.1440702313237736,0.5484149150107296,0.8368218422774575,0.5794187781104516,0.13833333333333334,0.13833333333333334
2026-01-01,2026-01-01 04:00:00,2026-01-03 13:00:00,2,51.0,plant,0.08555770896637344,0.5210371839201263,0.8291313251320577,0.5386181846757931,0.16916666666666666,0.16916666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-03 14:00:00,2,52.0,plant,0.07427041056566318,0.3894549562689406,0.801938442995712,0.4171520930611541,0.16499999999999998,0.16499999999999998
2026-01-01,2026-01-01 04:00:00,2026-01-03 15:00:00,2,53.0,plant,0.05787320198596979,0.4102215154813208,0.796213308701208,0.39580490684213665,0.19666666666666666,0.19666666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-03 16:00:00,2,54.0,plant,0.06433531149489026,0.3539610242588251,0.796958004075019,0.3954784026671227,0.22499999999999998,0.22499999999999998
2026-01-01,2026-01-01 04:00:00,2026-01-03 17:00:00,2,55.0,plant,0.060737334426878314,0.42268408756301645,0.8184450527852946,0.4184671730762981,0.26666666666666666,0.26666666666666666
2026-01-01,2026-01-01 04:00:00,2026-01-03 18:00:00,2,56.0,plant,0.040361251427758114,0.31724137766506305,0.8089712622111344,0.4172753527499828,0.5141666666666667,0.5141666666666667
2026-01-01,2026-01-01 04:00:00,2026-01-03 19:00:00,2,57.0,plant,0.05278574148493029,0.2854632255183935,0.7786856161491263,0.3946016385953113,0.22999999999999998,0.22999999999999998
2026-01-01,2026-01-01 04:00:00,2026-01-03 20:00:00,2,58.0,plant,0.07857081604821362,0.4179735770461962,0.7991789818988949,0.47435055943901705,0.5283333333333333,0.5283333333333333
2026-01-01,2026-01-01 04:00:00,2026-01-03 21:00:00,2,59.0,plant,0.09467351441953276,0.44411024008158256,0.8065298810019034,0.494237486618279,0.29166666666666663,0.29166666666666663
2026-01-01,2026-01-01 04:00:00,2026-01-03 22:00:00,2,60.0,plant,0.09175995985615358,0.43320987624696294,0.8215659151242611,0.470224379423245,0.1741666666666667,0.1741666666666667
2026-01-01,2026-01-01 04:00:00,2026-01-03 23:00:00,2,61.0,plant,0.10862456785498717,0.4406084517227502,0.8337311078820916,0.46796404577467005,0.2866666666666667,0.2866666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-03 00:00:00,1,14.0,plant,0.16951398882669658,0.5221629405155349,0.8125441171026059,0.5277648301722832,0.23666666666666666,0.23666666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-03 01:00:00,1,15.0,plant,0.1889162945422234,0.48795930894960854,0.8521487003563538,0.5141227663980327,0.21000000000000002,0.21000000000000002
2026-01-02,2026-01-02 04:00:00,2026-01-03 02:00:00,1,16.0,plant,0.13515887645577984,0.38420675868021487,0.7891482507579404,0.44560150057903947,0.3358333333333333,0.3358333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-03 03:00:00,1,17.0,plant,0.09916703073640298,0.3538172817010424,0.7732868082293893,0.4118164840560272,0.16833333333333333,0.16833333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-03 04:00:00,1,18.0,plant,0.08254150196729008,0.33444842113484136,0.7366552469454853,0.40010167125409757,0.19999999999999998,0.19999999999999998
2026-01-02,2026-01-02 04:00:00,2026-01-03 05:00:00,1,19.0,plant,0.10557128733674462,0.34276843006220276,0.7396249034675623,0.43267503766355914,0.2533333333333333,0.2533333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-03 06:00:00,1,20.0,plant,0.07687090676653514,0.37855963114832036,0.7187843944964827,0.4141483606374257,0.15333333333333332,0.15333333333333332
2026-01-02,2026-01-02 04:00:00,2026-01-03 07:00:00,1,21.0,plant,0.0526971167314143,0.3309516327038604,0.6717430030396437,0.37868201540909313,0.26,0.26
2026-01-02,2026-01-02 04:00:00,2026-01-03 08:00:00,1,22.0,plant,0.0789797739208677,0.3918292942106569,0.7522681269128699,0.43864304112591174,0.22416666666666668,0.22416666666666668
2026-01-02,2026-01-02 04:00:00,2026-01-03 09:00:00,1,23.0,plant,0.12058758249090706,0.3962761500998684,0.8091136135632495,0.471447939340731,0.14166666666666666,0.14166666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-03 10:00:00,1,24.0,plant,0.14534905057937475,0.509116535362921,0.8472769439979978,0.5525683422911131,0.14333333333333334,0.14333333333333334
2026-01-02,2026-01-02 04:00:00,2026-01-03 11:00:00,1,25.0,plant,0.16094669650053717,0.5932969014449039,0.8762146879315265,0.6001996596223977,0.07,0.07
2026-01-02,2026-01-02 04:00:00,2026-01-03 12:00:00,1,26.0,plant,0.11351327120998801,0.5533995674076361,0.8655711098968771,0.5787132753530319,0.13833333333333334,0.13833333333333334
2026-01-02,2026-01-02 04:00:00,2026-01-03 13:00:00,1,27.0,plant,0.08995984356826858,0.4793747753448386,0.80333879990364,0.4936773915788011,0.16916666666666666,0.16916666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-03 14:00:00,1,28.0,plant,0.07640947724054974,0.38500881514267243,0.7743521044538368,0.41055059845781156,0.16499999999999998,0.16499999999999998
2026-01-02,2026-01-02 04:00:00,2026-01-03 15:00:00,1,29.0,plant,0.07328661763668969,0.39611074587354694,0.8220162628359223,0.41373150423808586,0.19666666666666666,0.19666666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-03 16:00:00,1,30.0,plant,0.11871998759336162,0.5043861364169138,0.8422545346884756,0.4989117319289686,0.22499999999999998,0.22499999999999998
2026-01-02,2026-01-02 04:00:00,2026-01-03 17:00:00,1,31.0,plant,0.1135398329141643,0.5494125513254747,0.9053486478776281,0.6100303017566571,0.26666666666666666,0.26666666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-03 18:00:00,1,32.0,plant,0.12229299924273697,0.5577975560535354,0.8777477167378471,0.5221604601831041,0.5141666666666667,0.5141666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-03 19:00:00,1,33.0,plant,0.13711094815284305,0.480446037615105,0.8469143105108844,0.46006762101728155,0.22999999999999998,0.22999999999999998
2026-01-02,2026-01-02 04:00:00,2026-01-03 20:00:00,1,34.0,plant,0.14878281517672196,0.48971683335252986,0.869363661909583,0.4614743321160474,0.5283333333333333,0.5283333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-03 21:00:00,1,35.0,plant,0.1441227059040803,0.47756494871505994,0.7945952027722949,0.46257900113125455,0.29166666666666663,0.29166666666666663
2026-01-02,2026-01-02 04:00:00,2026-01-03 22:00:00,1,36.0,plant,0.16242982931076758,0.46092681270335306,0.7956772271792639,0.4521687132962213,0.1741666666666667,0.1741666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-03 23:00:00,1,37.0,plant,0.1737536270384373,0.464123862594393,0.7996346604368338,0.45831955517964346,0.2866666666666667,0.2866666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-04 00:00:00,2,38.0,plant,0.1877841062219394,0.5355363437736376,0.8872509543729401,0.5392605662255282,0.20750000000000002,0.20750000000000002
2026-01-02,2026-01-02 04:00:00,2026-01-04 01:00:00,2,39.0,plant,0.20243995612331028,0.5722038250531857,0.8995138448427371,0.5981964240413683,0.27666666666666667,0.27666666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-04 02:00:00,2,40.0,plant,0.190343869387424,0.5760187980079011,0.8805072637529416,0.6015358031821856,0.235,0.235
2026-01-02,2026-01-02 04:00:00,2026-01-04 03:00:00,2,41.0,plant,0.18748682919260617,0.5240489884015643,0.8720671636280852,0.523035084922785,0.1791666666666667,0.1791666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-04 04:00:00,2,42.0,plant,0.19142566940685807,0.5298873789626495,0.8858105516279734,0.5373246818209425,0.25333333333333335,0.25333333333333335
2026-01-02,2026-01-02 04:00:00,2026-01-04 05:00:00,2,43.0,plant,0.19552034189015668,0.5948618237070827,0.8958798083701988,0.5642470912247564,0.2475,0.2475
2026-01-02,2026-01-02 04:00:00,2026-01-04 06:00:00,2,44.0,plant,0.1663781295054502,0.49025607506384766,0.8120920561840865,0.4083741915398043,0.38083333333333336,0.38083333333333336
2026-01-02,2026-01-02 04:00:00,2026-01-04 07:00:00,2,45.0,plant,0.14089716858505566,0.4416782678330507,0.8049006918634272,0.33581985745262793,0.30166666666666664,0.30166666666666664
2026-01-02,2026-01-02 04:00:00,2026-01-04 08:00:00,2,46.0,plant,0.0680452486001412,0.3001526584713431,0.717828214364049,0.29366165612063655,0.4558333333333333,0.4558333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-04 09:00:00,2,47.0,plant,0.059498178934347945,0.24834534961496785,0.5876689536476348,0.27400063568394045,0.06,0.06
2026-01-02,2026-01-02 04:00:00,2026-01-04 10:00:00,2,48.0,plant,0.03619496440323995,0.13869908028101405,0.5849623020745063,0.20339197440499512,0.07416666666666667,0.07416666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-04 11:00:00,2,49.0,plant,0.01436932677314038,0.11137611846330274,0.49479411682543456,0.15235578730621327,0.07083333333333333,0.07083333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-04 12:00:00,2,50.0,plant,0.013338442156935776,0.07819006356508176,0.3027288674812407,0.10218272590864708,0.01,0.01
2026-01-02,2026-01-02 04:00:00,2026-01-04 13:00:00,2,51.0,plant,0.005527139039974076,0.05375660414319623,0.2842141967778291,0.10522777193601066,0.01,0.01
2026-01-02,2026-01-02 04:00:00,2026-01-04 14:00:00,2,52.0,plant,0.00515529843302705,0.05363955885853436,0.27412443438116124,0.13108432256012717,0.01,0.01
2026-01-02,2026-01-02 04:00:00,2026-01-04 15:00:00,2,53.0,plant,0.0012544234267604388,0.07291795401593953,0.3956222620554222,0.18059313619594544,0.0325,0.0325
2026-01-02,2026-01-02 04:00:00,2026-01-04 16:00:00,2,54.0,plant,0.007236834070238959,0.06521008483188065,0.4108177844769614,0.19375241404809104,0.25916666666666666,0.25916666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-04 17:00:00,2,55.0,plant,0.008845247380941702,0.18432745757878227,0.5546560210720978,0.21550232545279377,0.5991666666666666,0.5991666666666666
2026-01-02,2026-01-02 04:00:00,2026-01-04 18:00:00,2,56.0,plant,0.03714696061674766,0.34434768956158734,0.7482285503581658,0.4525723245283166,0.6108333333333333,0.6108333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-04 19:00:00,2,57.0,plant,0.07286282148131358,0.47398968680147346,0.9223230908532544,0.5744180941704846,0.6466666666666667,0.6466666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-04 20:00:00,2,58.0,plant,0.08729423837120616,0.544020921517989,0.9706536156256822,0.6430553996397307,0.48083333333333333,0.48083333333333333
2026-01-02,2026-01-02 04:00:00,2026-01-04 21:00:00,2,59.0,plant,0.14057792040374928,0.6561639001788075,0.9675755374253151,0.6367525549665635,0.33499999999999996,0.33499999999999996
2026-01-02,2026-01-02 04:00:00,2026-01-04 22:00:00,2,60.0,plant,0.15603444056816004,0.6048058328089303,0.9305165456032483,0.5907499951708172,0.4766666666666667,0.4766666666666667
2026-01-02,2026-01-02 04:00:00,2026-01-04 23:00:00,2,61.0,plant,0.167929937874705,0.5920952083853479,0.9243905436129746,0.6212869886949549,0.7991666666666666,0.7991666666666666
2026-01-03,2026-01-03 04:00:00,2026-01-04 00:00:00,1,14.0,plant,0.02481359224713169,0.28280052477356843,0.696151305201816,0.3432471765608509,0.20750000000000002,0.20750000000000002
2026-01-03,2026-01-03 04:00:00,2026-01-04 01:00:00,1,15.0,plant,0.05714457817742218,0.38179246967123975,0.7102228243119114,0.39011156766670596,0.27666666666666667,0.27666666666666667
2026-01-03,2026-01-03 04:00:00,2026-01-04 02:00:00,1,16.0,plant,0.0752903977628509,0.3801752051055126,0.7090507776354982,0.3893284892700546,0.235,0.235
2026-01-03,2026-01-03 04:00:00,2026-01-04 03:00:00,1,17.0,plant,0.11252956012873505,0.4119982077148342,0.7489493856533752,0.40849168201075564,0.1791666666666667,0.1791666666666667
